vote_id,assembly_id,vote_date,title,source_url,n_recorded,source_ids
VOT-1a8223702ef1,NCA-2011,2014-01-16,Article 109,,215,MARSAD_ANC
VOT-f06212e537ee,NCA-2011,2014-01-16,Retour à l'article 90,,215,MARSAD_ANC
VOT-1b2af35ebb0d,NCA-2011,2014-01-16,Amendement nouveau sur l'article 109,,215,MARSAD_ANC
VOT-8b3fcc0b809c,NCA-2011,2014-01-16,Retour à l'article 109,,215,MARSAD_ANC
VOT-6dec6f9b5709,NCA-2011,2014-01-16,"Titre de la première sous-partie de la section de la justice judiciaire, administrative et financière: Le conseil supérieur de la magistrature",,215,MARSAD_ANC
VOT-2b500ccbb87e,NCA-2011,2014-01-16,Article 110,,215,MARSAD_ANC
VOT-e48be274921b,NCA-2011,2014-01-16,Amendement n°48 sur l'article 111,,215,MARSAD_ANC
VOT-d200e917131e,NCA-2011,2014-01-16,Article 111,,215,MARSAD_ANC
VOT-4128f1d067eb,NCA-2011,2014-01-16,"Titre de la deuxième sous-partie de la section de la justice judiciaire, administrative et financière: La justice judiciaire",,215,MARSAD_ANC
VOT-8dd90a5b9cc3,NCA-2011,2014-01-16,Amendement n°248 sur l'article 112,,215,MARSAD_ANC
VOT-a831b4081159,NCA-2011,2014-01-16,Article 112,,215,MARSAD_ANC
VOT-cb9fd6212a96,NCA-2011,2014-01-16,"Titre de la troisième sous-partie de la section de la justice judiciaire, administrative et financière: La justice administrative",,215,MARSAD_ANC
VOT-10f8438b7b97,NCA-2011,2014-01-16,Article 113,,215,MARSAD_ANC
VOT-760b3cbd88af,NCA-2011,2014-01-16,"Titre de la quatrième sous-partie de la section de la justice judiciaire, administrative et financière: La justice financière",,215,MARSAD_ANC
VOT-43a01ce28090,NCA-2011,2014-01-16,Amendement n°200 sur l'article 114,,215,MARSAD_ANC
VOT-3b7a6d8b14b1,NCA-2011,2014-01-16,Article 114,,215,MARSAD_ANC
VOT-1f15168cadc5,NCA-2011,2014-01-16,Titre de la deuxième section du chapitre du pouvoir juridictionnel: La cour constitutionnelle,,215,MARSAD_ANC
VOT-10b86e78a919,NCA-2011,2014-01-16,Amendement n°249 sur l'article 115,,215,MARSAD_ANC
VOT-a81892e70ba1,NCA-2011,2014-01-16,Article 115,,215,MARSAD_ANC
VOT-c9b9b102206d,NCA-2011,2014-01-16,Article 116,,215,MARSAD_ANC
VOT-c3702fb16a1c,NCA-2011,2014-01-16,Amendement n°250 sur l'article 117,,215,MARSAD_ANC
VOT-8c42e44b3533,NCA-2011,2014-01-16,Amendement n°116 sur l'article 117,,215,MARSAD_ANC
VOT-bc7a4d69769f,NCA-2011,2014-01-16,Article 117,,215,MARSAD_ANC
VOT-d1dc15bf750f,NCA-2011,2014-01-17,Ajout d'article au chapitre du pouvoir juridictionnel: Le métier d'avocat,,215,MARSAD_ANC
VOT-091f152fa52d,NCA-2011,2014-01-17,Article 118,,215,MARSAD_ANC
VOT-0b2a0c9466fa,NCA-2011,2014-01-17,Article 119,,215,MARSAD_ANC
VOT-be3492926740,NCA-2011,2014-01-17,Article 120,,215,MARSAD_ANC
VOT-3d98d0c78078,NCA-2011,2014-01-17,Article 121,,215,MARSAD_ANC
VOT-aa0493a9d337,NCA-2011,2014-01-17,Titre du sixième chapitre: Instances Constitutionnelles,,215,MARSAD_ANC
VOT-c7a3a5e046c2,NCA-2011,2014-01-17,Amendement n°47 sur l'article 122,,215,MARSAD_ANC
VOT-a453934391e1,NCA-2011,2014-01-17,Article 122,,215,MARSAD_ANC
VOT-97c3a897c99b,NCA-2011,2014-01-17,Titre de la première section du chapitre des instances constitutionnelles: L'instance électorale,,215,MARSAD_ANC
VOT-aefb4710c01c,NCA-2011,2014-01-17,Amendement n°75 sur l'article 123,,215,MARSAD_ANC
VOT-810a4ae79eee,NCA-2011,2014-01-17,Article 123,,215,MARSAD_ANC
VOT-b0b8d7996973,NCA-2011,2014-01-17,Amendement nouveau sur l'article 122,,215,MARSAD_ANC
VOT-88d010b27f08,NCA-2011,2014-01-17,Retour à l'article 122,,215,MARSAD_ANC
VOT-2102cd4eff33,NCA-2011,2014-01-17,Amendement du titre de la deuxième section du chapitre des instances constitutionnelles: L'instance de la communication audiovisuelle au lieu de l'instance de l'information,,215,MARSAD_ANC
VOT-67781f700369,NCA-2011,2014-01-17,Titre amendé de la deuxième section du chapitre des instances constitutionnelles: L'instance de la communication audiovisuelle,,215,MARSAD_ANC
VOT-a4509bf7f76d,NCA-2011,2014-01-17,Amendement n°252 sur l'article 124,,215,MARSAD_ANC
VOT-7a4355baecbf,NCA-2011,2014-01-17,Article 124,,215,MARSAD_ANC
VOT-c56bd33ceaee,NCA-2011,2014-01-17,Titre de la troisième section du chapitre des instances constitutionnelles: L'instance des droits de l'Homme,,215,MARSAD_ANC
VOT-e0153b3aabbe,NCA-2011,2014-01-17,Article 125,,215,MARSAD_ANC
VOT-c6c34bdee9a9,NCA-2011,2014-01-17,Retour à l'article 124,,215,MARSAD_ANC
VOT-2851d1155dd5,NCA-2011,2014-01-17,"Amendement du titre de la quatrième section du chapitre des instances constitutionnelles: L'instance du développement durable et de la solidarité entre les générations au lieu ""et des droits des générations futures""",,215,MARSAD_ANC
VOT-fffe4bfd77e5,NCA-2011,2014-01-17,Titre initial de la quatrième section du chapitre des instances constitutionnelles: L'instance duu développement durable et des droits des générations futures,,215,MARSAD_ANC
VOT-69ec0b152e99,NCA-2011,2014-01-17,Amendement n°169 sur l'article 126,,215,MARSAD_ANC
VOT-7594bd438661,NCA-2011,2014-01-17,Article 126,,215,MARSAD_ANC
VOT-5d94502f1866,NCA-2011,2014-01-17,Titre de la cinquième section du chapitre des instances constitutionnelles: L'instance de la bonne gouvernance et de la lutte contre la corruption,,215,MARSAD_ANC
VOT-8e0bf995aafd,NCA-2011,2014-01-17,Amendement n°30 sur l'article 127,,215,MARSAD_ANC
VOT-f77f3d36be88,NCA-2011,2014-01-17,Amendement n°170 sur l'article 127,,215,MARSAD_ANC
VOT-f693a1f8c0fc,NCA-2011,2014-01-17,Article 127,,215,MARSAD_ANC
VOT-bc62b6afa271,NCA-2011,2014-01-18,Titre du septième chapitre: Pouvoir Local,,215,MARSAD_ANC
VOT-2367ca4cf551,NCA-2011,2014-01-18,Article 128,,215,MARSAD_ANC
VOT-e6b444a2dccf,NCA-2011,2014-01-18,Article 129,,215,MARSAD_ANC
VOT-b478943c4f06,NCA-2011,2014-01-18,Article 130,,215,MARSAD_ANC
VOT-8d5c5027a262,NCA-2011,2014-01-18,Article 131,,215,MARSAD_ANC
VOT-67882ba3ec75,NCA-2011,2014-01-18,Amendement n°17 sur l'article 132,,215,MARSAD_ANC
VOT-b9d1cae04d8c,NCA-2011,2014-01-18,Article 132,,215,MARSAD_ANC
VOT-d6fd6034c277,NCA-2011,2014-01-18,Article 133,,215,MARSAD_ANC
VOT-29ea312d618f,NCA-2011,2014-01-18,Article 134,,215,MARSAD_ANC
VOT-d56d2c2fd93e,NCA-2011,2014-01-18,Article 135,,215,MARSAD_ANC
VOT-96c187e1ef61,NCA-2011,2014-01-18,Amendement n°171 sur l'article 136,,215,MARSAD_ANC
VOT-fb5b7f25ff94,NCA-2011,2014-01-18,Article 136,,215,MARSAD_ANC
VOT-bd53626289ec,NCA-2011,2014-01-18,Article 137,,215,MARSAD_ANC
VOT-7ac859479653,NCA-2011,2014-01-18,Amendement n°69 sur l'article 138,,215,MARSAD_ANC
VOT-d97ae758d0cf,NCA-2011,2014-01-18,Amendement n°93 sur l'article 138,,215,MARSAD_ANC
VOT-a095dd229a77,NCA-2011,2014-01-18,Article 138,,215,MARSAD_ANC
VOT-ec7949777a49,NCA-2011,2014-01-18,Article 139,,215,MARSAD_ANC
VOT-ae2690efe944,NCA-2011,2014-01-18,Ajout d'article au chapitre du pouvoir local: Bureau d'audit,,215,MARSAD_ANC
VOT-d2d751044aae,NCA-2011,2014-01-18,Titre du huitième chapitre: Révision de la constitution,,215,MARSAD_ANC
VOT-a51eda50a454,NCA-2011,2014-01-18,Article 140,,215,MARSAD_ANC
VOT-5c03332b332d,NCA-2011,2014-01-18,Amendement consensuel sur l'article 141: Suppression de l'article,,215,MARSAD_ANC
VOT-10cf1f047c17,NCA-2011,2014-01-18,Article 142,,215,MARSAD_ANC
VOT-eccafb86ba21,NCA-2011,2014-01-18,Titre du neuvième chapitre: Dispositions finales,,215,MARSAD_ANC
VOT-15037e7ab8b1,NCA-2011,2014-01-18,Article 143,,215,MARSAD_ANC
VOT-0d1feb5d97d3,NCA-2011,2014-01-18,Amendement n°102 sur l'article 144,,215,MARSAD_ANC
VOT-56b802594d10,NCA-2011,2014-01-18,Article 144,,215,MARSAD_ANC
VOT-5c7f85a8583d,NCA-2011,2014-01-20,Amendement nouveau sur l'article 79,,215,MARSAD_ANC
VOT-15e35641f6b9,NCA-2011,2014-01-20,Retour à l'article 79,,215,MARSAD_ANC
VOT-cb37438b9b12,NCA-2011,2014-01-20,Amendement nouveau sur l'article 96,,215,MARSAD_ANC
VOT-046f6a021621,NCA-2011,2014-01-20,Retour à l'article 96,,215,MARSAD_ANC
VOT-91385043dae7,NCA-2011,2014-01-20,Amendement nouveau sur l'article 69,,215,MARSAD_ANC
VOT-63909c91649d,NCA-2011,2014-01-20,Retour à l'article 69,,215,MARSAD_ANC
VOT-0b05b2597e6e,NCA-2011,2014-01-20,Amendement nouveau sur l'article 123,,215,MARSAD_ANC
VOT-7c1b684e0f67,NCA-2011,2014-01-20,Retour à l'article 123,,215,MARSAD_ANC
VOT-d103f4d59cb8,NCA-2011,2014-01-20,Amendement nouveau sur l'article 86,,215,MARSAD_ANC
VOT-0e0af4ff0c50,NCA-2011,2014-01-20,Retour à l'article 86,,215,MARSAD_ANC
VOT-bf1373f667f6,NCA-2011,2014-01-20,Amendement nouveau sur l'article 108,,215,MARSAD_ANC
VOT-93d4e272fa23,NCA-2011,2014-01-20,Retour à l'article 108,,215,MARSAD_ANC
VOT-ff931859f4e4,NCA-2011,2014-01-20,Amendement nouveau sur l'article 12,,215,MARSAD_ANC
VOT-74eab49969db,NCA-2011,2014-01-20,Retour à l'article 12,,215,MARSAD_ANC
VOT-33137cc41351,NCA-2011,2014-01-20,Amendement nouveau sur l'article 10,,215,MARSAD_ANC
VOT-b0dc37a54b30,NCA-2011,2014-01-20,Retour à l'article 10,,215,MARSAD_ANC
VOT-3289530b9709,NCA-2011,2014-01-20,Amendement nouveau sur l'article 102,,215,MARSAD_ANC
VOT-1b75dac42970,NCA-2011,2014-01-20,Retour à l'article 102,,215,MARSAD_ANC
VOT-3a7be7c0d716,NCA-2011,2014-01-20,Amendement nouveau sur l'article 133,,215,MARSAD_ANC
VOT-e2aa0f8506e0,NCA-2011,2014-01-20,Retour à l'article 133,,215,MARSAD_ANC
VOT-8a60b06b3c2b,NCA-2011,2014-01-20,Retour à l'article 62,,215,MARSAD_ANC
VOT-902dcedbfb8e,NCA-2011,2014-01-20,Amendement nouveau 1 sur l'article 64,,215,MARSAD_ANC
VOT-0e155627ecf7,NCA-2011,2014-01-20,Amendement nouveau 2 sur l'article 64,,215,MARSAD_ANC
VOT-5e584ebb8c6c,NCA-2011,2014-01-20,Retour à l'article 64,,215,MARSAD_ANC
VOT-af965fc5a63d,NCA-2011,2014-01-20,Amendement nouveau sur l'article 74,,215,MARSAD_ANC
VOT-8eeb25838e7d,NCA-2011,2014-01-20,Retour à l'article 74,,215,MARSAD_ANC
VOT-e25866d27cd1,NCA-2011,2014-01-20,Amendement nouveau sur l'article 73,,215,MARSAD_ANC
VOT-d4b24e7d5682,NCA-2011,2014-01-20,Retour à l'article 73,,215,MARSAD_ANC
VOT-304eb029ff28,NCA-2011,2014-01-21,Amendement nouveau sur l'article 80,,215,MARSAD_ANC
VOT-099934b23c5a,NCA-2011,2014-01-21,Retour à l'article 80,,215,MARSAD_ANC
VOT-46fd9085d416,NCA-2011,2014-01-21,Amendement nouveau sur l'article 81,,215,MARSAD_ANC
VOT-86f712e89e50,NCA-2011,2014-01-21,Retour à l'article 81,,215,MARSAD_ANC
VOT-8d38fe9c148d,NCA-2011,2014-01-21,Amendement nouveau sur l'article 117,,215,MARSAD_ANC
VOT-0b63ca7696e3,NCA-2011,2014-01-21,Retour à l'article 117,,215,MARSAD_ANC
VOT-f018bfec05ff,NCA-2011,2014-01-21,Amendement nouveau sur l'article 118,,215,MARSAD_ANC
VOT-4eebdc0030d7,NCA-2011,2014-01-21,Retour à l'article 118,,215,MARSAD_ANC
VOT-7249532d6f7a,NCA-2011,2014-01-21,Amendement nouveau sur l'article 119,,215,MARSAD_ANC
VOT-a4a3852f6442,NCA-2011,2014-01-21,Retour à l'article 119,,215,MARSAD_ANC
VOT-66a40864175d,NCA-2011,2014-01-21,Retour à un article additionnel après l'article 12,,215,MARSAD_ANC
VOT-bc6763631e73,NCA-2011,2014-01-21,Amendement nouveau sur l'article 31,,215,MARSAD_ANC
VOT-e8cb07bb2653,NCA-2011,2014-01-21,Retour à l'article 31,,215,MARSAD_ANC
VOT-7f310dd39cac,NCA-2011,2014-01-21,Amendement nouveau sur le paragraphe 4 du préambule,,215,MARSAD_ANC
VOT-016367f17ca8,NCA-2011,2014-01-21,Retour au paragraphe 4 du préambule,,215,MARSAD_ANC
VOT-02cc61de91d7,NCA-2011,2014-01-21,Amendement nouveau sur le paragraphe 2 du préambule,,215,MARSAD_ANC
VOT-7eeb0732dc51,NCA-2011,2014-01-21,Retour au paragraphe 2 du préambule,,215,MARSAD_ANC
VOT-b574632bf696,NCA-2011,2014-01-23,Titre du dixième chapitre: Dispositions transitoires,,215,MARSAD_ANC
VOT-0545473c2237,NCA-2011,2014-01-23,Amendement n°254 sur l'article 145,,215,MARSAD_ANC
VOT-ddaae27e753d,NCA-2011,2014-01-23,Amendement nouveau sur l'article 145,,215,MARSAD_ANC
VOT-b048712e3ec3,NCA-2011,2014-01-23,Article 145,,215,MARSAD_ANC
VOT-f6de2702b91d,NCA-2011,2014-01-23,Amendement n°256 sur l'article 146,,215,MARSAD_ANC
VOT-6dfc38475ede,NCA-2011,2014-01-23,Amendement n°179 sur l'article 146,,215,MARSAD_ANC
VOT-8096d60201e3,NCA-2011,2014-01-23,Article 146,,215,MARSAD_ANC
VOT-f8951264fb1e,NCA-2011,2014-01-23,Amendement nouveau sur l'article 107,,215,MARSAD_ANC
VOT-98da9217c050,NCA-2011,2014-01-23,Retour à l'article 107,,215,MARSAD_ANC
VOT-c8d733d213ec,NCA-2011,2014-01-23,Article additionnel après l'article 146,,215,MARSAD_ANC
VOT-5c5dfa891d7a,NCA-2011,2014-01-23,Amendement nouveau sur l'article 87,,215,MARSAD_ANC
VOT-fcb8c9784562,NCA-2011,2014-01-23,Retour à l'article 87,,215,MARSAD_ANC
VOT-3186eb950640,NCA-2011,2014-01-23,Amendement nouveau sur l'article 118,,215,MARSAD_ANC
VOT-ddb6b56fecdf,NCA-2011,2014-01-23,Retour à l'article 118,,215,MARSAD_ANC
VOT-6d9005e655d5,NCA-2011,2014-01-23,Amendement nouveau sur l'article 119,,215,MARSAD_ANC
VOT-e114b3c396e0,NCA-2011,2014-01-23,Retour à l'article 119,,215,MARSAD_ANC
VOT-2b4220bad58f,NCA-2011,2014-01-23,Amendement nouveau sur l'article 80,,215,MARSAD_ANC
VOT-8c00f033a6e5,NCA-2011,2014-01-23,Retour à l'article 80,,215,MARSAD_ANC
VOT-d64a2d36ac27,NCA-2011,2014-01-23,Amendement nouveau sur l'article 35,,215,MARSAD_ANC
VOT-d50a19526ab8,NCA-2011,2014-01-23,Retour à l'article 35,,215,MARSAD_ANC
VOT-f394b9d30b15,NCA-2011,2014-01-23,Amendement nouveau sur l'article 6,,215,MARSAD_ANC
VOT-f7df50bac46a,NCA-2011,2014-01-23,Retour à l'article 6,,215,MARSAD_ANC
VOT-c6c47f4d959f,NCA-2011,2014-01-23,Amendement nouveau sur l'article 38,,215,MARSAD_ANC
VOT-5113eb023779,NCA-2011,2014-01-23,Retour à l'article 38,,215,MARSAD_ANC
VOT-8ad1c4f7afd0,NCA-2011,2014-01-23,Amendement nouveau sur l'article 73,,215,MARSAD_ANC
VOT-3c672b3671b2,NCA-2011,2014-01-23,Amendement nouveau sur l'article 52,,215,MARSAD_ANC
VOT-5c36604c36bf,NCA-2011,2014-01-23,Amendement nouveau sur l'article 64,,215,MARSAD_ANC
VOT-d9200353df33,NCA-2011,2014-01-23,Retour à l'article 64,,215,MARSAD_ANC
VOT-ac3ba58c5a22,NCA-2011,2014-01-23,Retour à l'article additionnel au chapitre des droits et libertés: Liberté du travail,,215,MARSAD_ANC
VOT-f818a8c18509,NCA-2011,2014-01-23,Dernière phrase de la constitution: Et Dieu est le garant du succès,,215,MARSAD_ANC
VOT-1d355f78541e,NCA-2011,2014-01-25,"Suppression des termes ""du gouvernement"" du paragraphe 2 nouveau de l'article 19",,215,MARSAD_ANC
VOT-36e55d1305b9,NCA-2011,2014-01-25,Suppression du paragraphe 3 nouveau et le paragraphe 4 devient le paragraphe 3 à sa place,,215,MARSAD_ANC
VOT-e314a4e18330,NCA-2011,2014-01-25,Article premier du projet d'amendement: Article 19 (paragraphe 2 nouveau),,215,MARSAD_ANC
VOT-f86060e34251,NCA-2011,2014-01-25,Article unique: Amendement de l'article 6 de la loi d'organisation provisoire des pouvoirs publics,,215,MARSAD_ANC
VOT-6115e143cddb,NCA-2011,2014-01-25,Article 2 du projet d'amendement: Article 19 (paragraphes 3 et 4 nouveaux),,215,MARSAD_ANC
VOT-4a7c92a1d91a,NCA-2011,2014-01-25,Proposition d'amendement de l'article 6 dans sa totalité,,215,MARSAD_ANC
VOT-c4f9500d8c33,NCA-2011,2014-01-25,Proposition d'amendement spécifiant l'emplacement du tiret ajouté à l'article 6,,215,MARSAD_ANC
VOT-94523d8cf9fe,NCA-2011,2014-01-25,"Proposition d'amendement du tiret ajouté à l'article 6: ""La gestion administrative et financière de l'Assemblée Nationale Constituante""",,215,MARSAD_ANC
VOT-7029183c46b3,NCA-2011,2014-01-25,Vote sur le titre: Proposition de loi organique amendant et complétant les dispositions de l'article 6,,215,MARSAD_ANC
VOT-2333590bfe72,NCA-2011,2014-01-25,Proposition d'amendement de l'article 19 dans sa totalité,,215,MARSAD_ANC
VOT-7bcf2613c3fe,NCA-2011,2014-01-25,Ajout d'un paragraphe 3 à l'article 19,,215,MARSAD_ANC
VOT-a7a7d3181bb1,NCA-2011,2014-01-25,Amendement du paragraphe 2 de l'article 19: la majorité des deux tiers,,215,MARSAD_ANC
VOT-441ee2830693,NCA-2011,2014-01-25,"Proposition d'amendement de l'article premier: une majorité ""pas moins que"" les 3/5",,215,MARSAD_ANC
VOT-dc0872d537fd,NCA-2011,2014-01-25,Vote sur le titre: Proposition de loi organique amendant et complétant les dispositions de l'article 19,,215,MARSAD_ANC
VOT-fe16863ef9e0,NCA-2011,2014-01-25,"Proposition d'amendement du titre: Remplacer ""loi organique"" par ""loi constituante""",,215,MARSAD_ANC
VOT-3fba54cdf286,NCA-2011,2014-01-25,Vote sur la clôture du débat général relatif à la proposition de loi organique amendant et complétant les dispositions de l'article 6,,215,MARSAD_ANC
VOT-77460ec8bf3f,NCA-2011,2014-01-25,Vote sur la clôture du débat général relatif à la proposition de loi organique amendant et complétant les dispositions de l'article 19,,215,MARSAD_ANC
VOT-f56de2e16c84,NCA-2011,2014-01-26,Constitution de la République tunisienne dans sa totalité,,215,MARSAD_ANC
VOT-8458868cbbe9,NCA-2011,2014-01-26,Vote sur la clôture du débat général relatif à la proposition de loi organique amendant et complétant certaines dispositions de la loi constituante N°6-2011,,215,MARSAD_ANC
VOT-5be5aca6a66d,NCA-2011,2014-01-26,Séparation des deux propositions d'amendement: Article 19 et article 6,,215,MARSAD_ANC
VOT-3573732aadd7,NCA-2011,2014-01-26,"Proposition d'amendement du titre: Remplacer ""loi organique"" par ""loi constituante""",,215,MARSAD_ANC
VOT-6c0ad40cde4c,NCA-2011,2014-01-26,Vote sur le titre: Proposition de loi organique amendant et complétant certaines dispositions de la loi constituante N°6-2011,,215,MARSAD_ANC
VOT-101802225bc1,NCA-2011,2014-01-26,Proposition d'amendement de l'article premier relative au paragraphe 4 nouveau de l'article 19,,215,MARSAD_ANC
VOT-617cd7208c98,NCA-2011,2014-01-26,Article premier de la proposition de loi organique,,215,MARSAD_ANC
VOT-b098fded8589,NCA-2011,2014-01-26,Article 2 de la proposition de loi organique,,215,MARSAD_ANC
VOT-7f111db848d9,NCA-2011,2014-01-26,Article 3 de la proposition de loi organique,,215,MARSAD_ANC
VOT-7a5d789b247c,NCA-2011,2014-01-26,Article 4 de la proposition de loi organique,,215,MARSAD_ANC
VOT-3b7f75b7a661,NCA-2011,2014-01-26,Proposition de loi organique dans sa totalité,,215,MARSAD_ANC
VOT-09fff9c7101b,NCA-2011,2014-01-28,Vote de confiance au gouvernement de Mehdi Jomaa,,215,MARSAD_ANC
VOT-1cb793af5084,NCA-2011,2014-02-28,"Vote sur le projet de loi N°49/2013 portant approbation de l'accord de financement signé le 12 Février 2013 entre le Gouvernement de la République tunisienne et le Fonds international de développement agricole d'une part, et ce fonds en question agissant au nom du Fonds espagnol de cofinancement, pour contribuer au financement de la deuxième phase du programme de développement agricole et pastoral et de promouvoir les initiatives locales dans le sud-est.",,216,MARSAD_ANC
VOT-ce4f58ec2c7a,NCA-2011,2014-02-28,Projet de loi N°67/2013 portant approbation de la convention de prêt signée entre le gouvernement de la République Tunisienne et l'Agence Française de Développement afin de contribuer au financement du programme de peaufinement et d'intégration des quartiers résidentiels.,,216,MARSAD_ANC
VOT-1e0526eb0c7d,NCA-2011,2014-02-28,"Projet de loi N°69/2013 portant approbation du contrat de garantie à première demande signé entre le gouvernement de la République Tunisienne et la Banque Européenne d'Investissement, relatif à la première tranche de la sixième ligne de crédit attribuée aux institutions de prêt et de leasing.",,216,MARSAD_ANC
VOT-7e8376a621f7,NCA-2011,2014-03-18,Projet de loi organique N°10/2013 portant approbation du protocole d'accord signé le 28 Septembre 2012 entre le gouvernement de la République Tunisienne et le gouvernement de la République Populaire de Chine concernant l'envoi d'équipes médicales chinoises en Tunisie.,,216,MARSAD_ANC
VOT-c81c595c4111,NCA-2011,2014-03-18,Refus du projet de loi organique N°21/2013 portant approbation de l'accord de coopération dans le domaine de l'immigration entre la République tunisienne et la Confédération suisse.,,216,MARSAD_ANC
VOT-f1fe6cb62929,NCA-2011,2014-03-25,Projet de loi N°64/2013 portant approbation de la lettre de garantie de l'Etat signée en faveur de la banque coréenne K-EXIM et relative au prêt attribué à la Société Nationale des Chemins de Fer Tunisiens (SNCFT) afin de contribuer au financement du projet d’acquisition de 8 trains électriques pour transporter les voyageurs dans la banlieue de Tunis.,,216,MARSAD_ANC
VOT-167a5b0da769,NCA-2011,2014-03-25,Refus du projet de loi organique N°21/2013 portant approbation de l'accord de coopération dans le domaine de l'immigration entre la République tunisienne et la Confédération suisse.,,216,MARSAD_ANC
VOT-cfd212267427,NCA-2011,2014-03-25,Projet de loi organique N°02/2013 portant approbation d'un accord conclu le 16 Octobre 2012 entre le gouvernement de la République Tunisienne et le Conseil Fédéral Suisse sur l'incitation et la protection réciproques des investissements.,,216,MARSAD_ANC
VOT-d9da0d6cf2b7,NCA-2011,2014-03-25,Projet de loi N°66/2013 portant approbation de la convention de prêt signée entre le gouvernement de la République Tunisienne et l'Agence Française de Développement afin de contribuer au financement du programme d'approvisionnement en eau potable en milieu rural.,,216,MARSAD_ANC
VOT-0c9806a327be,NCA-2011,2014-03-25,"Projet de loi N°68/2013 portant approbation de la convention de garantie de prêt signée entre le gouvernement de la République Tunisienne et la Banque Allemande de Reconstruction et de Développement, relative au prêt attribué à la Société Nationale d'Exploitation et de Distribution des Eaux (SONEDE) afin de contribuer au financement du projet de construction d'une station de dessalement d'eau de mer dans l'île de Djerba.",,216,MARSAD_ANC
VOT-9f43caa58ba6,NCA-2011,2014-04-07,Projet de loi organique N°21/2013 portant approbation de l'accord de coopération dans le domaine de l'immigration entre la République tunisienne et la Confédération suisse.,,216,MARSAD_ANC
VOT-32c9e47d0c04,NCA-2011,2014-04-08,Vote sur la clôture du débat général,,216,MARSAD_ANC
VOT-8c274a103fe5,NCA-2011,2014-04-11,Vote sur la clôture du débat général,,216,MARSAD_ANC
VOT-aaa42a274f0d,NCA-2011,2014-04-12,"Vote sur l'amendement relatif à l'ajout du terme ""indépendante"" au titre du projet de loi",,216,MARSAD_ANC
VOT-4e93b2e0bd92,NCA-2011,2014-04-12,Vote relatif au titre du projet,,216,MARSAD_ANC
VOT-ffedd04ed362,NCA-2011,2014-04-12,"Vote sur l'amendement relatif à l'ajout du terme ""Juridictionnelle"" à l'article premier",,216,MARSAD_ANC
VOT-d9f3ad21b814,NCA-2011,2014-04-12,"Vote sur l'amendement relatif à l'ajout du terme ""conventionnalité"" à l'article premier",,216,MARSAD_ANC
VOT-4127684406a6,NCA-2011,2014-04-12,Vote sur l'article premier du projet,,216,MARSAD_ANC
VOT-09dfbd9fda68,NCA-2011,2014-04-12,"Vote sur l'amendement relatif au remplacement de ""et ses environs"" par ""ou ses environs"" dans l'article 2",,216,MARSAD_ANC
VOT-e9a2ac830c40,NCA-2011,2014-04-12,"Vote sur l'amendement relatif à l'ajout de ""par une proposition de l'instance où d'un avis conforme de sa part"" à l'article 2",,216,MARSAD_ANC
VOT-b638bc698dc8,NCA-2011,2014-04-12,"Vote sur l'amendement relatif au remplacement de ""et financière dans le cadre du budget de l’Etat"" par ""et son budget est annexé par voie réglementaire au budget de l'Etat"" dans le premier paragraphe de l'article 2",,216,MARSAD_ANC
VOT-51963b2299f2,NCA-2011,2014-04-12,Vote sur l'article 2 du projet,,216,MARSAD_ANC
VOT-9b947857a70e,NCA-2011,2014-04-12,"Vote sur l'amendement relatif à la suppression ""du Président de l’Assemblée Nationale Constituante, du président de l’Assemblée des Représentants du Peuple"" du premier paragraphe de l'article 3",,216,MARSAD_ANC
VOT-e893114a8f78,NCA-2011,2014-04-12,Vote sur l'amendement relatif à la réinsertion du deuxième paragraphe dans l'article premier comme deuxième paragraphe et reformulation,,216,MARSAD_ANC
VOT-e1b7d2984daf,NCA-2011,2014-04-12,Vote sur l'amendement relatif à la suppression du troisième paragrapghe de l'article 3,,216,MARSAD_ANC
VOT-429058b82e53,NCA-2011,2014-04-12,Vote sur l'amendement relatif à l'ajout d'un paragraphe à la fin de l'article 3,,216,MARSAD_ANC
VOT-15a10d84dd03,NCA-2011,2014-04-12,Vote sur l'article 3 du projet,,216,MARSAD_ANC
VOT-8bf20096cc7a,NCA-2011,2014-04-12,Vote sur l'amendement relatif au délai énoncé dans le deuxième paragraphe de l'article 4,,216,MARSAD_ANC
VOT-6fc7055f9bbb,NCA-2011,2014-04-12,"Vote sur l'amendement relatif à l'ajout de ""ou le président de l'Assemblée des représentants du peuple"" après ""par le président de l’Assemblée Nationale Constituante"" dans l'article 4",,216,MARSAD_ANC
VOT-100bec0f0224,NCA-2011,2014-04-12,Vote sur l'article 4 du projet,,216,MARSAD_ANC
VOT-26f35871e279,NCA-2011,2014-04-14,Vote sur l'amendement relatif au troisième tiret du deuxième paragaraphe de l'article 5,,216,MARSAD_ANC
VOT-ac61898818c3,NCA-2011,2014-04-14,Vote sur l'article 5 du projet,,216,MARSAD_ANC
VOT-0c5bdd83c013,NCA-2011,2014-04-14,Vote sur l'amendement consensuel relatif à la reformulation de l'article 6,,216,MARSAD_ANC
VOT-34195e6b3a28,NCA-2011,2014-04-14,Vote sur l'article 6 du projet,,216,MARSAD_ANC
VOT-de10b14c1661,NCA-2011,2014-04-14,Vote sur l'article 7 du projet,,216,MARSAD_ANC
