layer,person_id,name_raw,script,surname_candidates,spine_candidates,period,subgroup,party_id,party_name,evidence
party_affiliations,TNP-00598,محمد قاسم,ar,قاسم,KSM,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00599,محمد صفر,ar,صفر,SFR,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00600,فرج جمعة,ar,جمعة,JM,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00601,محمد الجدي,ar,الجدي,JD,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00602,صادق بن يحمد,ar,بن يحمد|يحمد,BNHMD|HMD,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00603,عبد الحميد برغاوي,ar,برغاوي,BRV,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00604,محمد حمزة,ar,حمزة,HMZ,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00605,محمد شنيق,ar,شنيق,SNK,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00606,عبد الرحمان عبد النبي,ar,عبد النبي|النبي,BDMB|MB,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00607,أحمد الغرياني,ar,الغرياني,VRN,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00608,سليمان الزواري,ar,الزواري,ZR,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00609,الحبيب بورقيبة,ar,بورقيبة,BRKB,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00610,الهادي بوسلامة,ar,بوسلامة,BSLM,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00611,العجمي سليم,ar,سليم,SLM,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00612,الطيب المهيري,ar,المهيري,MHR,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00613,الهادي الغلوصي,ar,الغلوصي,VLS,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00614,مختار عزيز,ar,عزيز,Z,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00615,الصادق بوصفارة,ar,بوصفارة,BSFR,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00616,بشير بلاغة,ar,بلاغة,BLV,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00617,محمد زهوية,ar,زهوية,ZH,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00618,محمد بدرة,ar,بدرة,BDR,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00619,أحمد بن صالح,ar,بن صالح|صالح,BNSLH|SLH,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00620,عبد الرحمان بوعجاجة,ar,بوعجاجة,BJ,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00621,محمود الخياري,ar,الخياري,XR,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00622,نصر مرزوقي,ar,مرزوقي,MRZK,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00623,محمد الراي,ar,الراي,R,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00624,يوسف لبوز,ar,لبوز,LBZ,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00625,نصر بن جعفر,ar,بن جعفر|جعفر,BNJFR|JFR,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00626,الفرجاني بالحاج عمار,ar,عمار,MR,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00627,أحمد علولو,ar,علولو,L,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00628,الحبيب عاشور,ar,عاشور,SR,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00629,حسن شفرود,ar,شفرود,SFRD,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00630,محمد مكني,ar,مكني,MKN,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00631,مفتاح سميري,ar,سميري,SMR,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00632,أحمد دريرة,ar,دريرة,DR,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00633,محمود الغول,ar,الغول,VL,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00634,طاهر عبد الكافي,ar,عبد الكافي|الكافي,BDKF|KF,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00635,أحمد التليلي,ar,التليلي,TL,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00636,حسين بن صالح,ar,بن صالح|صالح,BNSLH|SLH,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00637,حسين بوزيان,ar,بوزيان,BZN,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00638,محمد الأمين الشابي,ar,الشابي,SB,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00639,حسونة بن طاهر,ar,بن طاهر|طاهر,BNTHR|THR,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00640,قلعي رشدي,ar,رشدي,RSD,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00641,الشادلي باش تبجي,ar,باش تبجي|تبجي,BSTBJ|TBJ,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00642,فتحي زهير,ar,زهير,ZHR,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00643,محمد كباني,ar,كباني,KBN,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00644,طاهر بوريال,ar,بوريال,BRL,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00645,صالح قلعاوي,ar,قلعاوي,KL,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00646,الصادق المقدم,ar,المقدم,MKDM,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00647,علي الزلاوي,ar,الزلاوي,ZL,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00648,شريف مراد,ar,مراد,MRD,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00649,شادلي رحيم,ar,رحيم,RHM,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00650,عبد الله فرحات,ar,فرحات,FRHT,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00651,جلول بن شريفة,ar,بن شريفة|شريفة,BNSRF|SRF,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00652,محمد رمضان,ar,رمضان,RMDN,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00653,محمد بن للونة,ar,بن للونة|للونة,BNLN|LN,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00654,علي البلهوان,ar,البلهوان,BLHN,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00655,الحبيب الشطي,ar,الشطي,ST,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00656,عمار بالحاج عثمان,ar,عثمان,TMN,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00657,أحمد بالأمين,ar,بالأمين,BLMN,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00658,الباهي الأدغم,ar,الأدغم,DVM,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00659,محمد الشاذلي النيفر,ar,النيفر,NFR,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00660,محمود الماطري,ar,الماطري,MTR,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00661,عمر الرياحي,ar,الرياحي,RH,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00662,أندريه بروش,ar,بروش,BRS,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00663,الطيب السحباني,ar,السحباني,SHBN,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00664,محمد لصفر جراد,ar,جراد,JRD,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00665,عزوز الرباعي,ar,الرباعي,RB,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00666,محمود زرزاري,ar,زرزاري,ZRZR,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00667,الطيب الميلادي,ar,الميلادي,MLD,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00668,توفيق بن براهيم,ar,بن براهيم|براهيم,BMBRHM|BRHM,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00669,الرشيد إدريس,ar,إدريس,DRS,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00670,أحمد عمارة,ar,عمارة,MR,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00671,محمد النفطي,ar,النفطي,NFT,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00672,البحري بربوش,ar,بربوش,BRBS,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00673,صادق غرمازي,ar,غرمازي,VRMZ,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00674,صادق خلف الله,ar,خلف الله,XLFL,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00675,أحمد السنوسي,ar,السنوسي,SNS,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00676,محمد عجيلي,ar,عجيلي,JL,protectorate_transition,Front National,PTY-NEODESTOUR,Front National,list
party_affiliations,TNP-00790,عبادة الكافي,ar,الكافي,KF,second_republic,Bloc Al Horra,PTY-cc0dd367425f,Bloc Al Horra,bloc
party_affiliations,TNP-00790,عبادة الكافي,ar,الكافي,KF,second_republic,Bloc Al Horra du Mouvement Machrouu Tounes,PTY-30d752133dab,Bloc Al Horra du Mouvement Machrouu Tounes,bloc
party_affiliations,TNP-00790,عبادة الكافي,ar,الكافي,KF,second_republic,Mouvement Nidaa Tounes,PTY-12c364be2b2b,Mouvement Nidaa Tounes,bloc
party_affiliations,TNP-00790,عبادة الكافي,ar,الكافي,KF,second_republic,حركة نداء تونس,,حركة نداء تونس,list
party_affiliations,TNP-00791,عبد الفتاح مورو,ar,مورو,MR,second_republic,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,bloc
party_affiliations,TNP-00791,عبد الفتاح مورو,ar,مورو,MR,second_republic,حركة النهضة,,حركة النهضة,list
party_affiliations,TNP-00792,عبد القادر بنضيف الله,ar,بنضيف الله,BNDFL,second_republic,Alliance nationale,PTY-7233741e1ec0,Alliance nationale,bloc
party_affiliations,TNP-00792,عبد القادر بنضيف الله,ar,بنضيف الله,BNDFL,second_republic,Aucun bloc,PTY-820f1119d5ed,Aucun bloc,bloc
party_affiliations,TNP-00792,عبد القادر بنضيف الله,ar,بنضيف الله,BNDFL,second_republic,Union Patriotique Libre,PTY-9b0efa626777,Union Patriotique Libre,bloc
party_affiliations,TNP-00792,عبد القادر بنضيف الله,ar,بنضيف الله,BNDFL,second_republic,الإتحاد الوطني الحر,,الإتحاد الوطني الحر,list
party_affiliations,TNP-00793,عبد اللطيف المكّي,ar,المكي,MK,second_republic,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,bloc
party_affiliations,TNP-00793,عبد اللطيف المكّي,ar,المكي,MK,second_republic,حركة النهضة,,حركة النهضة,list
party_affiliations,TNP-00794,عبد المؤمن بلعانس,ar,بلعانس,BLNS,second_republic,Front Populaire,PTY-df2e2fbfa81f,Front Populaire,bloc
party_affiliations,TNP-00794,عبد المؤمن بلعانس,ar,بلعانس,BLNS,second_republic,الجبهة الشعبية,,الجبهة الشعبية,list
party_affiliations,TNP-00795,عبد الوهاب الورفلي,ar,الورفلي,RFL,second_republic,Allégeance à la Patrie,PTY-7e358197af47,Allégeance à la Patrie,bloc
party_affiliations,TNP-00795,عبد الوهاب الورفلي,ar,الورفلي,RFL,second_republic,Aucun bloc,PTY-820f1119d5ed,Aucun bloc,bloc
party_affiliations,TNP-00795,عبد الوهاب الورفلي,ar,الورفلي,RFL,second_republic,الحزب الجمهوري,,الحزب الجمهوري,list
party_affiliations,TNP-00796,عبد الناصر شويخ,ar,شويخ,SX,second_republic,Allégeance à la Patrie,PTY-7e358197af47,Allégeance à la Patrie,bloc
party_affiliations,TNP-00796,عبد الناصر شويخ,ar,شويخ,SX,second_republic,Aucun bloc,PTY-820f1119d5ed,Aucun bloc,bloc
party_affiliations,TNP-00796,عبد الناصر شويخ,ar,شويخ,SX,second_republic,Mouvement Nidaa Tounes,PTY-12c364be2b2b,Mouvement Nidaa Tounes,bloc
party_affiliations,TNP-00796,عبد الناصر شويخ,ar,شويخ,SX,second_republic,حركة نداء تونس,,حركة نداء تونس,list
party_affiliations,TNP-00797,عبد الرؤوف الشابي,ar,الشابي,SB,second_republic,Alliance nationale,PTY-7233741e1ec0,Alliance nationale,bloc
party_affiliations,TNP-00797,عبد الرؤوف الشابي,ar,الشابي,SB,second_republic,Mouvement Nidaa Tounes,PTY-12c364be2b2b,Mouvement Nidaa Tounes,bloc
party_affiliations,TNP-00797,عبد الرؤوف الشابي,ar,الشابي,SB,second_republic,Union Patriotique Libre,PTY-9b0efa626777,Union Patriotique Libre,bloc
party_affiliations,TNP-00797,عبد الرؤوف الشابي,ar,الشابي,SB,second_republic,الإتحاد الوطني الحر,,الإتحاد الوطني الحر,list
party_affiliations,TNP-00798,عبد الرؤوف الشريف,ar,الشريف,SRF,second_republic,Bloc Al Horra,PTY-cc0dd367425f,Bloc Al Horra,bloc
party_affiliations,TNP-00798,عبد الرؤوف الشريف,ar,الشريف,SRF,second_republic,Bloc Al Horra du Mouvement Machrouu Tounes,PTY-30d752133dab,Bloc Al Horra du Mouvement Machrouu Tounes,bloc
party_affiliations,TNP-00798,عبد الرؤوف الشريف,ar,الشريف,SRF,second_republic,Mouvement Nidaa Tounes,PTY-12c364be2b2b,Mouvement Nidaa Tounes,bloc
party_affiliations,TNP-00798,عبد الرؤوف الشريف,ar,الشريف,SRF,second_republic,حركة نداء تونس,,حركة نداء تونس,list
party_affiliations,TNP-00799,عبد الرؤوف الماي,ar,الماي,M,second_republic,Alliance nationale,PTY-7233741e1ec0,Alliance nationale,bloc
party_affiliations,TNP-00799,عبد الرؤوف الماي,ar,الماي,M,second_republic,Aucun bloc,PTY-820f1119d5ed,Aucun bloc,bloc
party_affiliations,TNP-00799,عبد الرؤوف الماي,ar,الماي,M,second_republic,Bloc Al Horra,PTY-cc0dd367425f,Bloc Al Horra,bloc
party_affiliations,TNP-00799,عبد الرؤوف الماي,ar,الماي,M,second_republic,Bloc Al Horra du Mouvement Machrouu Tounes,PTY-30d752133dab,Bloc Al Horra du Mouvement Machrouu Tounes,bloc
party_affiliations,TNP-00799,عبد الرؤوف الماي,ar,الماي,M,second_republic,Mouvement Nidaa Tounes,PTY-12c364be2b2b,Mouvement Nidaa Tounes,bloc
party_affiliations,TNP-00799,عبد الرؤوف الماي,ar,الماي,M,second_republic,حركة نداء تونس,,حركة نداء تونس,list
party_affiliations,TNP-00800,عبد الرزاق شريط,ar,شريط,SRT,second_republic,Aucun bloc,PTY-820f1119d5ed,Aucun bloc,bloc
party_affiliations,TNP-00800,عبد الرزاق شريط,ar,شريط,SRT,second_republic,القائمة المستقلة لمجد الجريد,,القائمة المستقلة لمجد الجريد,list
party_affiliations,TNP-00801,عبير عبدلي,ar,عبدلي,BDL,second_republic,Alliance nationale,PTY-7233741e1ec0,Alliance nationale,bloc
party_affiliations,TNP-00801,عبير عبدلي,ar,عبدلي,BDL,second_republic,Mouvement Nidaa Tounes,PTY-12c364be2b2b,Mouvement Nidaa Tounes,bloc
party_affiliations,TNP-00801,عبير عبدلي,ar,عبدلي,BDL,second_republic,حركة نداء تونس,,حركة نداء تونس,list
party_affiliations,TNP-00802,أحمد عماري,ar,عماري,MR,second_republic,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,bloc
party_affiliations,TNP-00802,أحمد عماري,ar,عماري,MR,second_republic,حركة النهضة,,حركة النهضة,list
party_affiliations,TNP-00803,أحمد السعيدي,ar,السعيدي,SD,second_republic,Alliance nationale,PTY-7233741e1ec0,Alliance nationale,bloc
party_affiliations,TNP-00803,أحمد السعيدي,ar,السعيدي,SD,second_republic,Aucun bloc,PTY-820f1119d5ed,Aucun bloc,bloc
party_affiliations,TNP-00803,أحمد السعيدي,ar,السعيدي,SD,second_republic,Bloc Social-Démocrate,PTY-dc4ed2228330,Bloc Social-Démocrate,bloc
party_affiliations,TNP-00803,أحمد السعيدي,ar,السعيدي,SD,second_republic,Mouvement Nidaa Tounes,PTY-12c364be2b2b,Mouvement Nidaa Tounes,bloc
party_affiliations,TNP-00803,أحمد السعيدي,ar,السعيدي,SD,second_republic,حزب المبادرة,,حزب المبادرة,list
party_affiliations,TNP-00804,أحمد الصديق,ar,الصديق,SDK,second_republic,Front Populaire,PTY-df2e2fbfa81f,Front Populaire,bloc
party_affiliations,TNP-00804,أحمد الصديق,ar,الصديق,SDK,second_republic,الجبهة الشعبية,,الجبهة الشعبية,list
party_affiliations,TNP-00805,علي بالاخوة,ar,بالاخوة,BLX,second_republic,Alliance nationale,PTY-7233741e1ec0,Alliance nationale,bloc
party_affiliations,TNP-00805,علي بالاخوة,ar,بالاخوة,BLX,second_republic,Aucun bloc,PTY-820f1119d5ed,Aucun bloc,bloc
party_affiliations,TNP-00805,علي بالاخوة,ar,بالاخوة,BLX,second_republic,Mouvement Nidaa Tounes,PTY-12c364be2b2b,Mouvement Nidaa Tounes,bloc
party_affiliations,TNP-00805,علي بالاخوة,ar,بالاخوة,BLX,second_republic,Union Patriotique Libre,PTY-9b0efa626777,Union Patriotique Libre,bloc
party_affiliations,TNP-00805,علي بالاخوة,ar,بالاخوة,BLX,second_republic,الإتحاد الوطني الحر,,الإتحاد الوطني الحر,list
party_affiliations,TNP-00806,علي بن سالم,ar,بن سالم|سالم,BNSLM|SLM,second_republic,Mouvement Nidaa Tounes,PTY-12c364be2b2b,Mouvement Nidaa Tounes,bloc
party_affiliations,TNP-00806,علي بن سالم,ar,بن سالم|سالم,BNSLM|SLM,second_republic,حركة نداء تونس,,حركة نداء تونس,list
party_affiliations,TNP-00807,علي بنور,ar,بنور,BNR,second_republic,Afek Tounes,PTY-b0109a4f5966,Afek Tounes,bloc
party_affiliations,TNP-00807,علي بنور,ar,بنور,BNR,second_republic,Afek Tounes et lappel des tunisiens à létranger,PTY-899a51f36f9d,Afek Tounes et lappel des tunisiens à létranger,bloc
party_affiliations,TNP-00807,علي بنور,ar,بنور,BNR,second_republic,Afek Tounes le mouvement national et lappel des tunisiens à létranger,PTY-7c008889761b,Afek Tounes le mouvement national et lappel des tunisiens à létranger,bloc
party_affiliations,TNP-00807,علي بنور,ar,بنور,BNR,second_republic,Alliance nationale,PTY-7233741e1ec0,Alliance nationale,bloc
party_affiliations,TNP-00807,علي بنور,ar,بنور,BNR,second_republic,آفاق تونس,,آفاق تونس,list
party_affiliations,TNP-00808,علي العريض,ar,العريض,RD,second_republic,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,bloc
party_affiliations,TNP-00808,علي العريض,ar,العريض,RD,second_republic,حركة النهضة,,حركة النهضة,list
party_affiliations,TNP-00809,أمل سويد,ar,سويد,SD,second_republic,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,bloc
party_affiliations,TNP-00809,أمل سويد,ar,سويد,SD,second_republic,حركة النهضة,,حركة النهضة,list
party_affiliations,TNP-00810,أميرة زوكاري,ar,زوكاري,ZKR,second_republic,Mouvement Nidaa Tounes,PTY-12c364be2b2b,Mouvement Nidaa Tounes,bloc
party_affiliations,TNP-00810,أميرة زوكاري,ar,زوكاري,ZKR,second_republic,حركة نداء تونس,,حركة نداء تونس,list
party_affiliations,TNP-00811,عمار عمروسيه,ar,عمروسيه,MRS,second_republic,Front Populaire,PTY-df2e2fbfa81f,Front Populaire,bloc
party_affiliations,TNP-00811,عمار عمروسيه,ar,عمروسيه,MRS,second_republic,الجبهة الشعبية,,الجبهة الشعبية,list
party_affiliations,TNP-00812,اسماء بو الهناء,ar,بو الهناء|الهناء,BHN|HN,second_republic,Mouvement Nidaa Tounes,PTY-12c364be2b2b,Mouvement Nidaa Tounes,bloc
party_affiliations,TNP-00812,اسماء بو الهناء,ar,بو الهناء|الهناء,BHN|HN,second_republic,حركة نداء تونس,,حركة نداء تونس,list
party_affiliations,TNP-00813,أيمن علوي,ar,علوي,L,second_republic,Front Populaire,PTY-df2e2fbfa81f,Front Populaire,bloc
party_affiliations,TNP-00813,أيمن علوي,ar,علوي,L,second_republic,الجبهة الشعبية,,الجبهة الشعبية,list
party_affiliations,TNP-00814,بدر الدين عبدالكافي,ar,عبدالكافي,BDLKF,second_republic,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,bloc
party_affiliations,TNP-00814,بدر الدين عبدالكافي,ar,عبدالكافي,BDLKF,second_republic,حركة النهضة,,حركة النهضة,list
party_affiliations,TNP-00815,البشير بن عمر,ar,بن عمر|عمر,BMR|MR,second_republic,Alliance nationale,PTY-7233741e1ec0,Alliance nationale,bloc
party_affiliations,TNP-00815,البشير بن عمر,ar,بن عمر|عمر,BMR|MR,second_republic,Mouvement Nidaa Tounes,PTY-12c364be2b2b,Mouvement Nidaa Tounes,bloc
party_affiliations,TNP-00815,البشير بن عمر,ar,بن عمر|عمر,BMR|MR,second_republic,حركة نداء تونس,,حركة نداء تونس,list
party_affiliations,TNP-00816,البشير اللزام,ar,اللزام,LZM,second_republic,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,bloc
party_affiliations,TNP-00816,البشير اللزام,ar,اللزام,LZM,second_republic,حركة النهضة,,حركة النهضة,list
party_affiliations,TNP-00817,بلقاسم دخيلي,ar,دخيلي,DXL,second_republic,Bloc Al Horra du Mouvement Machrouu Tounes,PTY-30d752133dab,Bloc Al Horra du Mouvement Machrouu Tounes,bloc
party_affiliations,TNP-00817,بلقاسم دخيلي,ar,دخيلي,DXL,second_republic,Mouvement Nidaa Tounes,PTY-12c364be2b2b,Mouvement Nidaa Tounes,bloc
party_affiliations,TNP-00817,بلقاسم دخيلي,ar,دخيلي,DXL,second_republic,حركة نداء تونس,,حركة نداء تونس,list
party_affiliations,TNP-00818,بشرى بلحاج حميدة,ar,بلحاج حميدة|حميدة,BLHJHMD|HMD,second_republic,Alliance nationale,PTY-7233741e1ec0,Alliance nationale,bloc
party_affiliations,TNP-00818,بشرى بلحاج حميدة,ar,بلحاج حميدة|حميدة,BLHJHMD|HMD,second_republic,Aucun bloc,PTY-820f1119d5ed,Aucun bloc,bloc
party_affiliations,TNP-00818,بشرى بلحاج حميدة,ar,بلحاج حميدة|حميدة,BLHJHMD|HMD,second_republic,Bloc Al Horra,PTY-cc0dd367425f,Bloc Al Horra,bloc
party_affiliations,TNP-00818,بشرى بلحاج حميدة,ar,بلحاج حميدة|حميدة,BLHJHMD|HMD,second_republic,Bloc Al Horra du Mouvement Machrouu Tounes,PTY-30d752133dab,Bloc Al Horra du Mouvement Machrouu Tounes,bloc
party_affiliations,TNP-00818,بشرى بلحاج حميدة,ar,بلحاج حميدة|حميدة,BLHJHMD|HMD,second_republic,Mouvement Nidaa Tounes,PTY-12c364be2b2b,Mouvement Nidaa Tounes,bloc
party_affiliations,TNP-00818,بشرى بلحاج حميدة,ar,بلحاج حميدة|حميدة,BLHJHMD|HMD,second_republic,الكتلة الوطنية (2020),PTY-4c282d241960,الكتلة الوطنية (2020),bloc
party_affiliations,TNP-00818,بشرى بلحاج حميدة,ar,بلحاج حميدة|حميدة,BLHJHMD|HMD,second_republic,حركة نداء تونس,,حركة نداء تونس,list
party_affiliations,TNP-00819,بثينة بن يغلان,ar,بن يغلان|يغلان,BNVLN|VLN,second_republic,حركة النهضة,,حركة النهضة,list
party_affiliations,TNP-00820,ابراهيم ناصف,ar,ناصف,NSF,second_republic,Bloc Al Horra,PTY-cc0dd367425f,Bloc Al Horra,bloc
party_affiliations,TNP-00820,ابراهيم ناصف,ar,ناصف,NSF,second_republic,Bloc Al Horra du Mouvement Machrouu Tounes,PTY-30d752133dab,Bloc Al Horra du Mouvement Machrouu Tounes,bloc
party_affiliations,TNP-00820,ابراهيم ناصف,ar,ناصف,NSF,second_republic,Mouvement Nidaa Tounes,PTY-12c364be2b2b,Mouvement Nidaa Tounes,bloc
party_affiliations,TNP-00820,ابراهيم ناصف,ar,ناصف,NSF,second_republic,حركة نداء تونس,,حركة نداء تونس,list
party_affiliations,TNP-00821,شفيق العيادي,ar,العيادي,D,second_republic,Front Populaire,PTY-df2e2fbfa81f,Front Populaire,bloc
party_affiliations,TNP-00821,شفيق العيادي,ar,العيادي,D,second_republic,الجبهة الشعبية,,الجبهة الشعبية,list
party_affiliations,TNP-00822,شهيدة فرج,ar,فرج,FRJ,second_republic,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,bloc
party_affiliations,TNP-00822,شهيدة فرج,ar,فرج,FRJ,second_republic,حركة النهضة,,حركة النهضة,list
party_affiliations,TNP-00823,شاكر عيادي,ar,عيادي,D,second_republic,Mouvement Nidaa Tounes,PTY-12c364be2b2b,Mouvement Nidaa Tounes,bloc
party_affiliations,TNP-00823,شاكر عيادي,ar,عيادي,D,second_republic,حركة نداء تونس,,حركة نداء تونس,list
party_affiliations,TNP-00824,شكيب باني,ar,باني,BN,second_republic,Mouvement Nidaa Tounes,PTY-12c364be2b2b,Mouvement Nidaa Tounes,bloc
party_affiliations,TNP-00824,شكيب باني,ar,باني,BN,second_republic,حركة نداء تونس,,حركة نداء تونس,list
party_affiliations,TNP-00825,درة يعقوبي,ar,يعقوبي,KB,second_republic,Alliance nationale,PTY-7233741e1ec0,Alliance nationale,bloc
party_affiliations,TNP-00825,درة يعقوبي,ar,يعقوبي,KB,second_republic,Aucun bloc,PTY-820f1119d5ed,Aucun bloc,bloc
party_affiliations,TNP-00825,درة يعقوبي,ar,يعقوبي,KB,second_republic,Union Patriotique Libre,PTY-9b0efa626777,Union Patriotique Libre,bloc
party_affiliations,TNP-00825,درة يعقوبي,ar,يعقوبي,KB,second_republic,الإتحاد الوطني الحر,,الإتحاد الوطني الحر,list
