person_id,name_ar,name_lat,gender,birth_year,birth_date_precision,birth_governorate_id,n_mandates,first_assembly_id,last_assembly_id,first_mandate_start,constituency_id,constituency_name_ar,governorate_id,governorate_name_lat,region,littoral,party_id_last,party_family_last,occupation_raw,career_sectors,vote_participation_rate,plenary_attendance_rate,n_written_questions
TNP-00744,الجيلاني الهمامي,Jilani Hammami,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-79a8fbd7e523,سليانة,TN-34,Siliana,North West,false,,,موظف بالقطاع الخاص,,,,
TNP-00745,كمال ذوادي,Kamel Dhaouadi,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-26721d64b672,فرنسا 2,TN-99,Abroad,abroad,false,,,محامي,,,,
TNP-00746,كمال هراغي,Kamel Harraghi,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-6bebe902d4f4,الكاف,TN-33,Kef,North West,false,,,موظف عمومي,,,,
TNP-00747,كريم الهلالي,Karim Helali,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-f502c1f80309,أريانة,TN-12,Ariana,Grand Tunis,true,,,قاضي,,,,
TNP-00748,كريمة  التقاز,Karima Taggaz,female,,,,1,ARP-2014,ARP-2014,2016-10-17,TNC-26721d64b672,فرنسا 2,TN-99,Abroad,abroad,false,,,,,,,
TNP-00749,خالد شوكات,Khaled Chouket,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-26721d64b672,فرنسا 2,TN-99,Abroad,abroad,false,,,أستاذ جامعي,,,,
TNP-00750,خولة بن عائشة,Khaoula Ben Aicha,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-26721d64b672,فرنسا 2,TN-99,Abroad,abroad,false,,,باحث جامعي,,,,
TNP-00751,خميس قسيلة,Khemais Ksila,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-0e07ea906a10,نابل 2,TN-21,Nabeul,North East,true,,,موظف عمومي,,,,
TNP-00752,العجمي الوريمي,Lajmi Lourimi,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-45ef21daa360,سوسة,TN-51,Sousse,Centre East,true,,,أستاذ تعليم ثانوي,,,,
TNP-00753,لخضر بالهوشات,Lakhdhar Belhouchat,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-3300c61cb437,مدنين,TN-82,Medenine,South East,true,,,معلّم تعليم أساسي,,,,
TNP-00754,لمياء  الدريدي,Lamia Dridi,female,,,,1,ARP-2014,ARP-2014,2016-10-17,TNC-127a9c27f085,بنزرت,TN-23,Bizerte,North East,true,,,,,,,
TNP-00755,لمياء الغربي,Lamia Gharbi,female,,,,1,ARP-2014,ARP-2014,2015-03-06,TNC-0e07ea906a10,نابل 2,TN-21,Nabeul,North East,true,,,,,,,
TNP-00756,لمياء المليح,Lamia Mlayah,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-6b426f4ed056,القارة الأمريكية وبقية الدول الأوروبية,,,,,,,باحث جامعي,,,,
TNP-00757,ليلى الشتاوي بوقطف,Leila %D9%90Chettaoui Bougatef,female,,,,1,ARP-2014,ARP-2014,2017-12-30,TNC-c5d49c5a3d8b,تونس 2,TN-11,Tunis,Grand Tunis,true,,,إطار سامي بالقطاع الخاص,,,,
TNP-00758,ليلى بوقطف,Leila Bougatef,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-c5d49c5a3d8b,تونس 2,TN-11,Tunis,Grand Tunis,true,,,إطار سامي بالقطاع الخاص,,,,
TNP-00759,ليلى الحمروني,Leila Hamrouni,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-f502c1f80309,أريانة,TN-12,Ariana,Grand Tunis,true,,,باحث جامعي,,,,
TNP-00760,ليلى الوسلاتي,Leila Oueslati,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-858bae1a6a7d,المهدية,TN-53,Mahdia,Centre East,true,,,أستاذ تعليم ثانوي,,,,
TNP-00761,ليلى أولاد علي,Leila Ouled Ali,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-c5d49c5a3d8b,تونس 2,TN-11,Tunis,Grand Tunis,true,,,إطار سامي بالوظيفة العمومية,,,,
TNP-00762,ليلى الزحاف,Leila Zahaf,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-3ec99e0eae36,زغوان,TN-22,Zaghouan,North East,false,,,أستاذ جامعي,,,,
TNP-00763,ليليا يونس كسيبي,Lilia Younes Ksibi,female,,,,1,ARP-2014,ARP-2014,2015-03-06,TNC-0e07ea906a10,نابل 2,TN-21,Nabeul,North East,true,,,,,,,
TNP-00764,لطفي النابلي,Lotfi Nabli,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-48f5fc595ad5,المنستير,TN-52,Monastir,Centre East,true,,,أستاذ جامعي,,,,
TNP-00765,محمود قاهري,Mahmoud Kahri,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-19437cfdc576,القصرين,TN-42,Kasserine,Centre West,false,,,موظف عمومي,,,,
TNP-00766,مروى بوعزي,Maroua Bouazzi,female,,,,1,ARP-2014,ARP-2014,2018-10-12,TNC-19437cfdc576,القصرين,TN-42,Kasserine,Centre West,false,,,,,,,
TNP-00767,مروان فلفال,Marouan Felfel,male,,,,1,ARP-2014,ARP-2014,2016-03-10,TNC-26721d64b672,فرنسا 2,TN-99,Abroad,abroad,false,,,,,,,
TNP-00768,مباركة عوائنية,Mbarka Aouania,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-d540a481d4ec,سيدي بوزيد,TN-43,Sidi Bouzid,Centre West,false,,,معلّم تعليم أساسي,,,,
TNP-00769,مريم بوجبل,Meriem Boujbel,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-0e07ea906a10,نابل 2,TN-21,Nabeul,North East,true,,,موظف بالقطاع الخاص,,,,
TNP-00770,محمد عبد اللاوي,Mohamed Abdellaoui,male,,,,1,ARP-2014,ARP-2014,2017-04-28,TNC-d540a481d4ec,سيدي بوزيد,TN-43,Sidi Bouzid,Centre West,false,,,,,,,
TNP-00771,محمد علي البدوي,Mohamed Ali Bedoui,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-a77f5ad1c2d7,قبلي,TN-73,Kebili,South West,false,,,متقاعد,,,,
TNP-00772,محمد الأمين كحلول,Mohamed Amine Kahloul,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-0a6fa8fc89c0,قابس,TN-81,Gabes,South East,true,,,متقاعد,,,,
TNP-00773,محمد أنور العذار,Mohamed Anouar Adhar,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-4f3b2af02bf2,صفاقس 2,TN-61,Sfax,Centre East,true,,,مهندس,,,,
TNP-00774,محمد بن سالم,Mohamed Ben Salem,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-3ec99e0eae36,زغوان,TN-22,Zaghouan,North East,false,,,مهندس,,,,
TNP-00775,محمد بنصوف,Mohamed Ben Souf,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-a1a97b7dfaf6,إيطاليا,TN-99,Abroad,abroad,false,,,مساعد إجتماعي,,,,
TNP-00776,محمد حامدي,Mohamed El Hamdi,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-d540a481d4ec,سيدي بوزيد,TN-43,Sidi Bouzid,Centre West,false,,,معلّم تعليم أساسي,,,,
TNP-00777,محمد الناصر,Mohamed Ennaceur,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-858bae1a6a7d,المهدية,TN-53,Mahdia,Centre East,true,,,محامي,,,,
TNP-00778,محمد الناصر جبيرة,Mohamed Ennaceur Jbira,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-2ffd7b757121,القيروان,TN-41,Kairouan,Centre West,false,,,محامي,,,,
TNP-00779,محمد الفاضل بن عمران,Mohamed Fadhel Ben Omrane,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-a77f5ad1c2d7,قبلي,TN-73,Kebili,South West,false,,,محامي,,,,
TNP-00780,محمد الفريخة,Mohamed Frikha,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-4f3b2af02bf2,صفاقس 2,TN-61,Sfax,Centre East,true,,,إطار سامي بالقطاع الخاص,,,,
TNP-00781,محمد غنام,Mohamed Ghannem,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-26721d64b672,فرنسا 2,TN-99,Abroad,abroad,false,,,طبيب,,,,
TNP-00782,محمد الهادي قديش,Mohamed Hedi Gueddich,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-4f3b2af02bf2,صفاقس 2,TN-61,Sfax,Centre East,true,,,متقاعد,,,,
TNP-00783,محمد جلال غديرة,Mohamed Jalel Ghedira,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-48f5fc595ad5,المنستير,TN-52,Monastir,Centre East,true,,,متقاعد,,,,
TNP-00784,محمد كمال بسباس,Mohamed Kamel Besbes,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-48f5fc595ad5,المنستير,TN-52,Monastir,Centre East,true,,,إطار سامي بالوظيفة العمومية,,,,
TNP-00785,محمد الأخضر العجيلي,Mohamed Lakhdhar Lajili,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-2eba64109a74,توزر,TN-72,Tozeur,South West,false,,,أستاذ تعليم ثانوي,,,,
TNP-00786,محمد الأزهر عكرمي,Mohamed Lazhar Akremi,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-0ea649aa9c9b,بن عروس,TN-13,Ben Arous,Grand Tunis,true,,,محامي,,,,
TNP-00787,محمد المحجوب,Mohamed Mahjoub,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-0ea649aa9c9b,بن عروس,TN-13,Ben Arous,Grand Tunis,true,,,طبيب,,,,
TNP-00788,محمد المحسن سوداني,Mohamed Mohsen Soudani,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-dc9e20ebd731,قفصة,TN-71,Gafsa,South West,false,,,أستاذ تعليم ثانوي,,,,
TNP-00789,محمد نجيب ترجمان,Mohamed Nejib Torjmane,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-7eef5b09cd82,منوبة,TN-14,Manouba,Grand Tunis,false,,,موظف بالقطاع الخاص,,,,
TNP-00790,محمد الراشدي,Mohamed Rachdi,male,,,,1,ARP-2014,ARP-2014,2016-11-19,TNC-19437cfdc576,القصرين,TN-42,Kasserine,Centre West,false,,,متقاعد,,,,
TNP-00791,محمد الراشدي بوقرة,Mohamed Rachdi Bouguerra,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-19437cfdc576,القصرين,TN-42,Kasserine,Centre West,false,,,متقاعد,,,,
TNP-00792,محمد رمزي خميس,Mohamed Ramzi Khmiss,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-3ec99e0eae36,زغوان,TN-22,Zaghouan,North East,false,,,موظف عمومي,,,,
TNP-00793,محمد سعيدان,Mohamed Saidane,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-48f5fc595ad5,المنستير,TN-52,Monastir,Centre East,true,,,مدير مؤسسة,,,,
TNP-00794,محمد سيدهم,Mohamed Sidhom,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-0e07ea906a10,نابل 2,TN-21,Nabeul,North East,true,,,متقاعد,,,,
TNP-00795,محمد الطرودي,Mohamed Troudi,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-0ea649aa9c9b,بن عروس,TN-13,Ben Arous,Grand Tunis,true,,,موظف بالقطاع الخاص,,,,
TNP-00796,محسن حسن,Mohsen Hssan,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-c5d49c5a3d8b,تونس 2,TN-11,Tunis,Grand Tunis,true,,,مدير مؤسسة,,,,
TNP-00797,المنصف السلامي,Moncef Sellami,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-4f3b2af02bf2,صفاقس 2,TN-61,Sfax,Centre East,true,,,مدير مؤسسة,,,,
TNP-00798,المنذر بلحاج علي,Mondher Belhaj Ali,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-7eef5b09cd82,منوبة,TN-14,Manouba,Grand Tunis,false,,,أستاذ جامعي,,,,
TNP-00799,المنجي حرباوي,Mongi Harbaoui,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-6bebe902d4f4,الكاف,TN-33,Kef,North West,false,,,محاسب,,,,
TNP-00800,منية ابراهيم,Monia Brahim,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-45ef21daa360,سوسة,TN-51,Sousse,Centre East,true,,,طالب,,,,
TNP-00801,منير الحمدي,Mounir Hamdi,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-ef4a07feb957,باجة,TN-31,Beja,North West,true,,,محامي,,,,
TNP-00802,مراد حمايدي,Mourad Hamaidi,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-6bebe902d4f4,الكاف,TN-33,Kef,North West,false,,,محامي,,,,
TNP-00803,النذير بن عمو,Nadhir Ben Ammou,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-c5d49c5a3d8b,تونس 2,TN-11,Tunis,Grand Tunis,true,,,محامي,,,,
TNP-00804,نادية زنڨر,Nadia Zangar,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-0e07ea906a10,نابل 2,TN-21,Nabeul,North East,true,,,طبيب,,,,
TNP-00805,ناجية بن عبد الحفيظ,Najia Ben Abdelhafidh,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-26721d64b672,فرنسا 2,TN-99,Abroad,abroad,false,,,أستاذ تعليم ثانوي,,,,
TNP-00806,نجلاء سعداوي,Najla Saadaoui,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-ef4a07feb957,باجة,TN-31,Beja,North West,true,,,محامي,,,,
TNP-00807,نوال طياش,Nawel Tayech,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-45ef21daa360,سوسة,TN-51,Sousse,Centre East,true,,,موظف بالقطاع الخاص,,,,
TNP-00808,نزار عمامي,Nizar Amami,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-7eef5b09cd82,منوبة,TN-14,Manouba,Grand Tunis,false,,,موظف عمومي,,,,
TNP-00809,نورة العامري,Noura Amri,female,,,,1,ARP-2014,ARP-2014,2015-08-01,TNC-45ef21daa360,سوسة,TN-51,Sousse,Centre East,true,,,,,,,
TNP-00810,نور الدين بن عاشور,Noureddine Ben Achour,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-ef4a07feb957,باجة,TN-31,Beja,North West,true,,,فلاح,,,,
TNP-00811,نزهة بياوي,Nozha Biaoui,female,,,,1,ARP-2014,ARP-2014,2015-03-06,TNC-d540a481d4ec,سيدي بوزيد,TN-43,Sidi Bouzid,Centre West,false,,,,,,,
TNP-00812,ألفة الجويني,Olfa Jouini,female,,,,1,ARP-2014,ARP-2014,2016-03-10,TNC-c5d49c5a3d8b,تونس 2,TN-11,Tunis,Grand Tunis,true,,,مدير مؤسسة,,,,
TNP-00813,ألفة السكري,Olfa Soukri,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-0ea649aa9c9b,بن عروس,TN-13,Ben Arous,Grand Tunis,true,,,أستاذ جامعي,,,,
TNP-00814,أنس الحطاب,Ons Hattab,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-2ffd7b757121,القيروان,TN-41,Kairouan,Centre West,false,,,أستاذ جامعي,,,,
TNP-00815,أسامة علية الصغير,Oussama Al Sghaier,male,,,,1,ARP-2014,ARP-2014,2017-12-30,TNC-a1a97b7dfaf6,إيطاليا,TN-99,Abroad,abroad,false,,,ممثل جمعياتي,,,,
TNP-00816,رابحة بن حسين,Rabha Ben Hassine,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-858bae1a6a7d,المهدية,TN-53,Mahdia,Centre East,true,,,أستاذ تعليم ثانوي,,,,
TNP-00817,راضيه التومي,Radhia Toumi,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-0a6fa8fc89c0,قابس,TN-81,Gabes,South East,true,,,طبيب,,,,
TNP-00818,رمزي بن فرج,Ramzi Ben Fraj,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-6b426f4ed056,القارة الأمريكية وبقية الدول الأوروبية,,,,,,,محامي,,,,
TNP-00819,رياض المؤخر,Riadh Mouakhar,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-c5d49c5a3d8b,تونس 2,TN-11,Tunis,Grand Tunis,true,,,طبيب,,,,
TNP-00820,رضا الزغندي,Ridha Zghondi,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-3ec99e0eae36,زغوان,TN-22,Zaghouan,North East,false,,,محامي,,,,
TNP-00821,صبري الدخيل,Sabri Dekhil,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-0a6fa8fc89c0,قابس,TN-81,Gabes,South East,true,,,طبيب,,,,
TNP-00822,صبرين الغبنتني,Sabrine Goubantini,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-f502c1f80309,أريانة,TN-12,Ariana,Grand Tunis,true,,,خبير محاسب,,,,
TNP-00823,صافية خلفي,Safia Khalfi,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-19437cfdc576,القصرين,TN-42,Kasserine,Centre West,false,,,أستاذ تعليم ثانوي,,,,
TNP-00824,الصحبي بن فرج,Sahbi Ben Fraj,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-c5d49c5a3d8b,تونس 2,TN-11,Tunis,Grand Tunis,true,,,طبيب,,,,
TNP-00825,سعيد العايدي,Said Aidi,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-c5d49c5a3d8b,تونس 2,TN-11,Tunis,Grand Tunis,true,,,مدير مؤسسة,,,,
TNP-00826,صـلاح البرقاوي,Salah Bargaoui,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-79a8fbd7e523,سليانة,TN-34,Siliana,North West,false,,,محامي,,,,
TNP-00827,سالم حامدي,Salem Hamdi,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-d540a481d4ec,سيدي بوزيد,TN-43,Sidi Bouzid,Centre West,false,,,أستاذ جامعي,,,,
TNP-00828,سلمى اللومي,Salma Elloumi,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-0e07ea906a10,نابل 2,TN-21,Nabeul,North East,true,,,مدير مؤسسة,,,,
TNP-00829,سماح بوحوال,Sameh Bouhaouel,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-48f5fc595ad5,المنستير,TN-52,Monastir,Centre East,true,,,محامي,,,,
TNP-00830,سامي الفطناسي,Sami Fetnassi,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-ef4a07feb957,باجة,TN-31,Beja,North West,true,,,إطار سامي بالقطاع الخاص,,,,
TNP-00831,سناء الصالحي,Sana Salhi,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-79a8fbd7e523,سليانة,TN-34,Siliana,North West,false,,,أستاذ تعليم ثانوي,,,,
TNP-00832,سليم بسباس,Slim Besbes,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-4f3b2af02bf2,صفاقس 2,TN-61,Sfax,Centre East,true,,,أستاذ جامعي,,,,
TNP-00833,سعاد البيولي,Souad Bayouli,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-4f3b2af02bf2,صفاقس 2,TN-61,Sfax,Centre East,true,,,أستاذ تعليم ثانوي,,,,
TNP-00834,سعاد الزوالي,Souad Zaouali,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-858bae1a6a7d,المهدية,TN-53,Mahdia,Centre East,true,,,إطار سامي بالوظيفة العمومية,,,,
TNP-00835,سهيل العلويني,Souhail Alouini,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-2ffd7b757121,القيروان,TN-41,Kairouan,Centre West,false,,,طبيب,,,,
TNP-00836,الطاهر فضيل,Tahar Fdhil,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-3300c61cb437,مدنين,TN-82,Medenine,South East,true,,,محامي,,,,
TNP-00837,الطاهر بطيخ,Taher Battikh,male,,,,1,ARP-2014,ARP-2014,2015-03-06,TNC-0ea649aa9c9b,بن عروس,TN-13,Ben Arous,Grand Tunis,true,,,,,,,
TNP-00838,الطيب المدني,Taieb Medni,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-4f3e7e49a279,تطاوين,TN-83,Tataouine,South East,false,,,محامي,,,,
TNP-00839,توفيق الجملي,Taoufik Jemli,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-0ea649aa9c9b,بن عروس,TN-13,Ben Arous,Grand Tunis,true,,,معلّم تعليم أساسي,,,,
TNP-00840,توفيق والي,Taoufik Ouali,male,,,,1,ARP-2014,ARP-2014,2016-01-08,TNC-127a9c27f085,بنزرت,TN-23,Bizerte,North East,true,,,,,,,
TNP-00841,طارق براق,Tarek Barrak,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-2ffd7b757121,القيروان,TN-41,Kairouan,Centre West,false,,,متقاعد,,,,
TNP-00842,تهامي عبدولي,Touhami Abdouli,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-d540a481d4ec,سيدي بوزيد,TN-43,Sidi Bouzid,Centre West,false,,,أستاذ جامعي,,,,
TNP-00843,وفاء مخلوف,Wafa Makhlouf,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-0ea649aa9c9b,بن عروس,TN-13,Ben Arous,Grand Tunis,true,,,مدير مؤسسة,,,,
TNP-00844,الوليد البناني,Walid Banneni,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-19437cfdc576,القصرين,TN-42,Kasserine,Centre West,false,,,موظف بالقطاع الخاص,,,,
TNP-00845,ياسين ابراهيم,Yassine Brahim,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-858bae1a6a7d,المهدية,TN-53,Mahdia,Centre East,true,,,مدير مؤسسة,,,,
TNP-00846,يوسف الجويني,Youssef Jouini,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-f502c1f80309,أريانة,TN-12,Ariana,Grand Tunis,true,,,موظف عمومي,,,,
TNP-00847,زياد الأخضر,Zied Lakhdhar,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-0ea649aa9c9b,بن عروس,TN-13,Ben Arous,Grand Tunis,true,,,أستاذ تعليم ثانوي,,,,
TNP-00848,الزهرة ادريس,Zohra Idriss,female,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-45ef21daa360,سوسة,TN-51,Sousse,Centre East,true,,,مدير مؤسسة,,,,
TNP-00849,الزهير الرجبي,Zouhair Rejbi,male,,,,1,ARP-2014,ARP-2014,2016-11-19,TNC-79a8fbd7e523,سليانة,TN-34,Siliana,North West,false,,,إطار بالوظيفة العمومية,,,,
TNP-00850,الزهير الرجبي,Zouheir Rajbi,male,,,,1,ARP-2014,ARP-2014,2014-12-02,TNC-79a8fbd7e523,سليانة,TN-34,Siliana,North West,false,,,إطار بالوظيفة العمومية,,,,
TNP-00851,محمود المسعدي,Mahmoud Messadi,,,,,2,COD-1981,COD-1986,1981-11-01,,,,,,,PTY-PSD,destourian,,,,,
TNP-00852,رشيد صفر,Rachid Sfar,,,,,1,COD-1986,COD-1986,1986-11-02,,,,,,,PTY-PSD,destourian,,,,,
TNP-00853,صلاح الدين بالي,Salah Eddine Baly,,,,,2,COD-1986,COD-1989,1986-11-02,,,,,,,PTY-RCD,destourian,,,,,
TNP-00854,الباجي قائد السبسي,Beji Caid Essebsi,,,,,1,COD-1989,COD-1989,1989-04-02,,,,,,,PTY-RCD,destourian,,,,,
TNP-00855,الحبيب بولعراس,Habib Boularès,,,,,2,COD-1989,COD-1994,1989-04-02,,,,,,,PTY-RCD,destourian,,,,,
TNP-00856,فؤاد المبزع,Fouad Mebazaa,,,,,4,COD-1994,COD-2009,1994-03-20,,,,,,,PTY-RCD,destourian,,,,,
